Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
MNIST,32,cpu,1,39.1659300327301,0.0012364495389631,6.800472464297462e-05,98.38,0.0010077562187043,0.0001015814716577,0.000127111848601
MNIST,32,cpu,1,39.698408126831055,0.0012471425948035,6.859284271419455e-05,98.56,0.0010180745666812,0.0001003992935106,0.0001286687346116
MNIST,32,cpu,1,40.011091470718384,0.0012575779386782,6.916678662730269e-05,98.61,0.0010245510971402,0.0001033445622479,0.00012968227929
MNIST,32,cpu,1,41.58038449287415,0.0013058378502948,7.182108176621605e-05,98.53,0.0010665682182538,0.0001045000134372,0.0001347696186036
MNIST,32,cpu,1,40.848352909088135,0.0012925700780851,7.10913542946843e-05,98.35,0.0010524282286085,0.0001077452899187,0.0001323965595578
MNIST,32,cpu,1,40.03147530555725,0.0012604216871977,6.932319279587878e-05,98.55,0.0010282334775861,0.000102440172744,0.0001297480368676
MNIST,32,cpu,1,39.66704106330872,0.0012540547897671,6.897301343719151e-05,98.55,0.0010227928982336,0.0001026925834114,0.0001285693081219
MNIST,32,cpu,1,38.90220355987549,0.001231794134137,6.774867737753971e-05,98.54,0.0010039375267604,0.0001017684912149,0.0001260881161616
MNIST,32,cpu,1,38.60945343971253,0.0012135502186314,6.674526202472932e-05,98.41,0.0009886702028799,9.973948268804284e-05,0.0001251405330634
MNIST,32,cpu,1,39.66884732246399,0.0012519481783524,6.885714980938348e-05,98.65,0.0010197870574956,0.0001035872141785,0.0001285739066782
MNIST,32,cpu,1,38.952231884002686,0.0012282782778147,6.755530527980897e-05,98.49,0.0010002590802066,0.0001017688809156,0.0001262503166924
MNIST,32,cpu,1,39.40982222557068,0.0012459073425993,6.852490384296262e-05,98.43,0.0010130071490161,0.0001051659086362,0.0001277342849468
MNIST,32,cpu,1,39.81509232521057,0.0012537106754941,6.895408715218051e-05,98.42,0.0010217781393662,0.0001028848321049,0.0001290477040229
MNIST,32,cpu,1,40.26135563850403,0.0012632022217389,6.947612219564147e-05,98.51,0.0010308618671888,0.000101845816909,0.000130494537641
MNIST,32,cpu,1,39.82569408416748,0.0012598047130313,6.928925921672173e-05,98.61,0.0010255238265295,0.0001051997600697,0.000129081126432
MNIST,32,cpu,1,40.67283725738525,0.0012889977736517,7.089487755084543e-05,98.54,0.0010485893274818,0.0001085800606118,0.000131828385558
MNIST,32,cpu,1,40.15434384346008,0.001266865433105,6.967759882077623e-05,98.49,0.0010328805165815,0.0001038383808692,0.0001301465356542
MNIST,32,cpu,1,39.01559209823608,0.0012355136273649,6.795324950507431e-05,98.57,0.0010071227090308,0.0001019350528985,0.0001264558654356
MNIST,32,cpu,1,40.31096649169922,0.0012717931490409,6.994862319725473e-05,98.61,0.0010378302555413,0.0001033065308779,0.0001306563626217
MNIST,32,cpu,1,39.3983051776886,0.0012454313098585,6.849872204222162e-05,98.34,0.0010157306170282,0.0001020044914404,0.0001276962013898
MNIST,32,cpu,1,39.11686182022095,0.0012391684399432,6.815426419687701e-05,98.5,0.0010070207125603,0.0001053629473304,0.0001267847800523
MNIST,32,cpu,1,40.34535717964173,0.0012705853570649,6.988219463857282e-05,98.59,0.0010366205067957,0.0001031991585365,0.0001307656917326
MNIST,32,cpu,1,40.16630983352661,0.0012704469980555,6.987458489305458e-05,98.4,0.0010352890948972,0.0001049726580301,0.000130185245128
MNIST,32,cpu,1,46.81161642074585,0.0014615982448025,8.038790346414235e-05,98.54,0.0011914050856233,0.0001184681581808,0.0001517250009984
MNIST,32,cpu,1,39.34365892410278,0.0012432088312742,6.837648572008423e-05,98.58,0.0010119271675966,0.0001037627489577,0.0001275189147198
MNIST,32,cpu,1,39.00626730918884,0.0012338508628077,6.786179745442435e-05,98.64,0.0010073927209135,0.000100032240098,0.0001264259017961
MNIST,32,cpu,1,38.64745545387268,0.0012204549717366,6.712502344551684e-05,98.48,0.0009961812777777,9.901059789538384e-05,0.0001252630960635
MNIST,32,cpu,1,40.3928816318512,0.0012765311264066,7.020921195236787e-05,98.43,0.0010412319421515,0.0001043786391725,0.0001309205450825
MNIST,32,cpu,1,39.23244166374207,0.0012409988570918,6.825493714005265e-05,98.6,0.0010103599735651,0.0001034803817182,0.0001271585018084
MNIST,32,cpu,1,39.4174427986145,0.0012437303981335,6.840517189734299e-05,98.49,0.0010140815179312,0.0001018891536712,0.000127759726531
MNIST,32,cpu,1,40.8623206615448,0.0012884015908653,7.08620874975928e-05,98.37,0.0010490759123156,0.0001068846085834,0.0001324410699662
MNIST,32,cpu,1,40.02623605728149,0.0012652323089544,6.958777699249336e-05,98.46,0.001033107007596,0.0001023940096957,0.0001297312916626
MNIST,32,cpu,1,39.37330460548401,0.0012410274627294,6.825651045012239e-05,98.38,0.0010137882782521,9.962290724754334e-05,0.0001276162772297
MNIST,32,cpu,1,39.57823872566223,0.0012463329612113,6.854831286662418e-05,98.52,0.0010155505296619,0.0001025032033869,0.0001282792281623
MNIST,32,cpu,1,39.01477718353272,0.0012279498646701,6.753724255686029e-05,98.61,0.0010026111165326,9.888556255287596e-05,0.0001264531855846
MNIST,32,cpu,1,40.14420318603516,0.0012649791674131,6.957385420772159e-05,98.5,0.0010321781049084,0.000102685875234,0.0001301151872705
MNIST,32,cpu,1,39.30787634849548,0.0012410391009633,6.825715055298584e-05,98.53,0.001010968289885,0.0001026668973569,0.0001274039137213
MNIST,32,cpu,1,40.21604585647583,0.0012668109994716,6.967460497094008e-05,98.52,0.0010323523092145,0.0001041113968274,0.0001303472934296
MNIST,32,cpu,1,38.80510854721069,0.0012271232004557,6.749177602506549e-05,98.55,0.0009988389132371,0.0001025096085296,0.0001257746786888
MNIST,32,cpu,1,42.27870965003967,0.0013302754738666,7.316515106266685e-05,98.57,0.001085118566983,0.0001081233721154,0.0001370335347681
MNIST,32,cpu,1,39.80278968811035,0.0012489480603665,6.869214332016175e-05,98.55,0.0010181208681071,0.0001018175988393,0.00012900959342
MNIST,32,cpu,1,39.50030755996704,0.0012475900681789,6.861745374984192e-05,98.49,0.0010183660766366,0.0001011955674497,0.0001280284240925
MNIST,32,cpu,1,39.32850527763367,0.001241070730308,6.825889016694532e-05,98.59,0.0010120132773877,0.0001015866395164,0.0001274708134038
MNIST,32,cpu,1,39.41680002212525,0.0012444226861636,6.844324773899877e-05,98.65,0.0010169531321729,9.971111329356827e-05,0.000127758440697
MNIST,32,cpu,1,39.31755518913269,0.001267025827711,6.968642052410805e-05,98.58,0.0010147695015371,0.0001248210292956,0.0001274352968782
MNIST,32,cpu,1,39.684696435928345,0.001250550111237,6.878025611803733e-05,98.57,0.0010181508264644,0.0001037742468775,0.000128625037895
MNIST,32,cpu,1,46.590309143066406,0.0014658214072871,8.062017740079548e-05,98.5,0.0011894017292983,0.0001254133298774,0.0001510063481113
MNIST,32,cpu,1,43.0023717880249,0.0013393266218594,7.366296420227236e-05,98.56,0.0010885517375073,0.0001113963949729,0.0001393784893791
MNIST,32,cpu,1,38.9221510887146,0.0012292665588768,6.760966073822543e-05,98.35,0.0010035966289877,9.951731725613276e-05,0.0001261526126329
